,text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,to,rt
1136,"Given their increased weight, males in industrial societies would have to add 411 kcal/day to match subsistence activity budget #AAA2011",FALSE,NA,18/11/2011 14:36,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1137,"If #AAA2011 is the anthro version of #SxSWi, wheres the anthro version of #BarCampAustin?",FALSE,NA,18/11/2011 14:35,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://identi.ca&quot; rel=&quot;nofollow&quot;&gt;identica&lt;/a&gt;,iethnographer,NA,NA
1138,RT @johnhawks: Leonard: What makes us human is our ability to find or make a meal in any environment. #AAA2011 #scars,FALSE,NA,18/11/2011 14:35,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,caitlinburke,NA,johnhawks
1139,Industrialized males weigh 12 kg more than subsistence males but energy expenditure is 150 kcal/day less. #AAA2011 #scars,FALSE,NA,18/11/2011 14:34,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1140,"RT @johnhawks: Over last 30 years, percent obese (BMI&gt;30) has tripled in US adults. #AAA2011 #scars",FALSE,NA,18/11/2011 14:33,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,JenniferRaff,NA,johnhawks
1141,Just heard a talk about heritage houses at #AAA2011. #phgp,FALSE,NA,18/11/2011 14:32,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,AlisonDeplonty,NA,NA
1142,"RT @johnhawks: Humans spend 20-25% of resting metabolic rate on brain, compared to 8-10% in other primates, &lt;5% in other mammals. #AAA2011 #scars",FALSE,NA,18/11/2011 14:32,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,JenniferRaff,NA,johnhawks
1143,"Over last 30 years, percent obese (BMI&gt;30) has tripled in US adults. #AAA2011 #scars",FALSE,NA,18/11/2011 14:31,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1144,"If you're at #AAA2011 and like free wine and cheese, stop by our booth this afternoon at 4 to celebrate Public Culture!",FALSE,NA,18/11/2011 14:31,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,DUKEpress,NA,NA
1145,"Bauman: Ehtnopoetic literacy is equally keyed in to oral and written Poetics, and can tack back and forth between the two. #aaa2011",FALSE,NA,18/11/2011 14:30,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,nickmizer,NA,NA
1146,"(on that note, I'll point out that activity budget is flexible over the lifespan; one way that adults can buffer juveniles) #AAA2011 #scars",FALSE,NA,18/11/2011 14:30,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1147,"Meet Matthew Engelke, editor of JRAI, on the Wiley-Blackwell stand #511 on Friday 18th November, 12.30 - 1.30p.m. #AAA2011",FALSE,NA,18/11/2011 14:30,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,WB_Anthropology,NA,NA
1148,"Comparison of RMR misleads, because the human dietary adapation necessitates a high activity budget, and total energy expenditure #AAA2011",FALSE,NA,18/11/2011 14:29,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1149,"Humans allocate much less of our gut mass to colon, compared to the living great apes. Day range is 10-15 km, compared to &lt;2 km #AAA2011",FALSE,NA,18/11/2011 14:28,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1150,"Humans spend 20-25% of resting metabolic rate on brain, compared to 8-10% in other primates, &lt;5% in other mammals. #AAA2011 #scars",FALSE,NA,18/11/2011 14:26,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1151,"RT @WB_Anthropology: Anthropology Spotlight, free app for anthropologists. Visit Wiley-Blackwell #511 #AAA2011 for a demo or download it http://t.co/lFuLXr1r",FALSE,NA,18/11/2011 14:26,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,AmericanAnthro,NA,WB_Anthropology
1152,RT @jasonjackson2: On &quot;The Future of AAA Publishing: A Forum for Discussion&quot; #aaa2011 http://t.co/6U0cQSbC,FALSE,NA,18/11/2011 14:26,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://publicize.wp.com/&quot; rel=&quot;nofollow&quot;&gt;WordPress.com&lt;/a&gt;,AmericanAnthro,NA,jasonjackson2
1153,RT @BoneGirlPhD: Inside Higher Ed covers #AAAFail at the #AAA2011: Anthropologists debate role of science | Inside Higher Ed: http://t.co/5ZsN5DJs,FALSE,NA,18/11/2011 14:25,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,AmericanAnthro,NA,BoneGirlPhD
1154,RT @DUKEpress: Anthropologists once again debate the role of science in their discipline: http://t.co/xI4PvvUf http://t.co/af5Z0MjZ #AAA2011,FALSE,NA,18/11/2011 14:24,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,cclgdn,NA,DUKEpress
1155,"RT @WB_Anthropology: Anthropology Spotlight, free app for anthropologists. Visit Wiley-Blackwell #511 #AAA2011 for a demo or download it http://t.co/lFuLXr1r",FALSE,NA,18/11/2011 14:24,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,SenseOfHumerus,NA,WB_Anthropology
1156,Leonard: What makes us human is our ability to find or make a meal in any environment. #AAA2011 #scars,FALSE,NA,18/11/2011 14:23,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1157,"Now on the dock, Bill Leonard, discussing the consequences of human nutritional strategies #AAA2011 #scars",FALSE,NA,18/11/2011 14:22,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1158,#AAA2011 #Urban The Hipsters Are Having Babies...,FALSE,NA,18/11/2011 14:21,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,1Kgonzalez,NA,NA
1159,"Also, obesity in current environments may be tied to reserve capacity; at some point extreme overweight is itself a stressor #AAA2011 #scars",FALSE,NA,18/11/2011 14:21,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1160,Anthropologists once again debate the role of science in their discipline: http://t.co/xI4PvvUf http://t.co/af5Z0MjZ #AAA2011,FALSE,NA,18/11/2011 14:21,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,DUKEpress,NA,NA
1161,RT @FirstPeoplesBks: #aaa2011 folks: come meet author Scott Morgensen at 3pm today at the First Peoples booth (no. 606) in the exhibits hall http://t.co/KstU7Fzm,FALSE,NA,18/11/2011 14:20,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,AmericanAnthro,NA,FirstPeoplesBks
1162,"Boom! Double panel &quot;Queer Feminist Futures: Temporalities if Gender, Sexuality, and Justice in an Age of Neoliberal (in)security.&quot; #AAA2011",FALSE,NA,18/11/2011 14:20,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,jessiewanders,NA,NA
1163,"RT @bjkingape: And here's Inside Higher Ed's #AAA2011 science-session write-up, with focus on Daniel Segal, HR Bernard, and @johnhawks http://t.co/OkgZK7cr",FALSE,NA,18/11/2011 14:20,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,AmericanAnthro,NA,bjkingape
1164,Crews: Extended life spans appear in other animals with defenses against predation. #AAA2011 #scars,FALSE,NA,18/11/2011 14:20,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1165,"Crews: Large increases in life span do not occur in high stress settings, where allostatic responses are needed to survive. #AAA2011 #scars",FALSE,NA,18/11/2011 14:18,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1166,"Douglas Crews: Human niche construction has created built environments for at least 200,000 years #aaa2011",FALSE,NA,18/11/2011 14:18,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,JasonAntrosio,NA,NA
1167,Life circumstances that release people from health stressors when young allow reserve capacity to resist senescence in old #AAA2011 #scars,FALSE,NA,18/11/2011 14:15,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1168,"Anthropologists &quot;reveal complexities, challenge assumptions&quot;- Barbara Rylko-Bauer #AAA2011",FALSE,NA,18/11/2011 14:14,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,8bitVet,NA,NA
1169,"Crews discusses longevity in terms of &quot;reserve capacity&quot;, resilience to stressors that can be influenced by living circumstances.#AAA2011",FALSE,NA,18/11/2011 14:13,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1170,"RT @WB_Anthropology: Anthropology Spotlight, free app for anthropologists. Visit Wiley-Blackwell #511 #AAA2011 for a demo or download it http://t.co/lFuLXr1r",FALSE,NA,18/11/2011 14:12,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,archaeocat,NA,WB_Anthropology
1171,"RT @johnhawks: Among primates, record max life span is quite well predicted by female body mass (on a log scale, at least) #AAA2011 #scars",FALSE,NA,18/11/2011 14:11,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,ToriHerridge,NA,johnhawks
1172,RT @jasonjackson2: RT: Anthropologists debate role of science | Inside Higher Ed: http://t.co/ABEZm3k5 via #aaa2011,FALSE,NA,18/11/2011 14:11,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,jjtaymo,NA,jasonjackson2
1173,"Anthropology Spotlight, free app for anthropologists. Visit Wiley-Blackwell #511 #AAA2011 for a demo or download it http://t.co/lFuLXr1r",FALSE,NA,18/11/2011 14:10,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,WB_Anthropology,NA,NA
1174,"RT @johnhawks: Primary vertebra for fracture is T8, point of max curve. 700,000 spontaneous vertebral fractures annually in US. #AAA2011 #scars",FALSE,NA,18/11/2011 14:09,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,SenseOfHumerus,NA,johnhawks
1175,RT @johnhawks: Today 98.7% of people survive from birth to reproductive age; 87.7% survive into 7th decade of life past reproductive prime #AAA2011 #scars,FALSE,NA,18/11/2011 14:09,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,mammuthus,NA,johnhawks
1176,"Among primates, record max life span is quite well predicted by female body mass (on a log scale, at least) #AAA2011 #scars",FALSE,NA,18/11/2011 14:08,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1177,"RT @bjkingape: And here's Inside Higher Ed's #AAA2011 science-session write-up, with focus on Daniel Segal, HR Bernard, and @johnhawks http://t.co/OkgZK7cr",FALSE,NA,18/11/2011 14:07,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,johnhawks,NA,bjkingape
1178,"And here's Inside Higher Ed's #AAA2011 science-session write-up, with focus on Daniel Segal, HR Bernard, and @johnhawks http://t.co/OkgZK7cr",FALSE,NA,18/11/2011 14:06,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,bjkingape,NA,NA
1179,RT @johnhawks: Today 98.7% of people survive from birth to reproductive age; 87.7% survive into 7th decade of life past reproductive prime #AAA2011 #scars,FALSE,NA,18/11/2011 14:06,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,flyingtrilobite,NA,johnhawks
1180,Today 98.7% of people survive from birth to reproductive age; 87.7% survive into 7th decade of life past reproductive prime #AAA2011 #scars,FALSE,NA,18/11/2011 14:06,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1181,#AAA2011 John Clark taking the stand on urbanization,FALSE,NA,18/11/2011 14:05,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,1Kgonzalez,NA,NA
1182,RT @FirstPeoplesBks: #aaa2011 folks: come meet author Scott Morgensen at 3pm today at the First Peoples booth (no. 606) in the exhibits hall http://t.co/KstU7Fzm,FALSE,NA,18/11/2011 14:04,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,fiveoclockbot,NA,FirstPeoplesBks
1183,"Session running very behind schedule. Now up, Douglas Crews on chronic degenerative diseases. #AAA2011 #scars",FALSE,NA,18/11/2011 14:03,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1184,"Torque on vertebral discs causes the annulus fibrosis to delaminate, resulting in disc rupture. #AAA2011 #scars",FALSE,NA,18/11/2011 14:01,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1185,RT @tomroud: I knew it !! RT @JasonAntrosio: Jeremy DeSilva: Birds are bipedal and have a 230million-year evolutionary headstart on primates #AAA2011,FALSE,NA,18/11/2011 14:00,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,pierrekerner,NA,tomroud
1186,RT @johnhawks: Great apes have no reduction of bone mineral density with aging in vertebral column #AAA2011 #scars,FALSE,NA,18/11/2011 14:00,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,evolutionarypsy,NA,johnhawks
1187,The secret life of elite collectors and collections in a world systems contexts #aaa2011,FALSE,NA,18/11/2011 13:59,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
1188,Nice transcription form presented uses different tab depths for different speech frames in a passage. #aaa2011,FALSE,NA,18/11/2011 13:59,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,nickmizer,NA,NA
1189,RT @johnhawks: I must say this is a personal thrill to litter the #AAA2011 stream with details on human anatomy and evolution :D,FALSE,NA,18/11/2011 13:59,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,saverte,NA,johnhawks
1190,At the panel on &quot;Material Traces and Effacements: Ethnographies of Dealing and Collecting&quot; #aaa2011,FALSE,NA,18/11/2011 13:59,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
1191,Great apes have no reduction of bone mineral density with aging in vertebral column #AAA2011 #scars,FALSE,NA,18/11/2011 13:59,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1192,Aiming for the poster session at 10:15. Come out if you have an interest in spatial inequality. #aaa2011,FALSE,NA,18/11/2011 13:58,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,saverte,NA,NA
1193,"Excellent talk by William Leap, &quot;Pornography, Surveillance, Obedience&quot; and queer/masculinity/military issues. #AAA2011",FALSE,NA,18/11/2011 13:58,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,jessiewanders,NA,NA
1194,"Fracture of T8 is subclinical, often not reported because some pain is only symptom. #AAA2011 #scars",FALSE,NA,18/11/2011 13:58,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1195,"Primary vertebra for fracture is T8, point of max curve. 700,000 spontaneous vertebral fractures annually in US. #AAA2011 #scars",FALSE,NA,18/11/2011 13:57,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1196,The puns are dropping fast and heavy over here in Hymesland. #aaa2011,FALSE,NA,18/11/2011 13:57,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,nickmizer,NA,NA
1197,"Being forced into a hyperlordotic curve, for around 1-2% of people, can lead to spondylolysis and consequent fracture of 5th lumbar #AAA2011",FALSE,NA,18/11/2011 13:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1198,"RT @kerim: At #AAA2011? Our film, Please Don't Beat Me, Sir!, winner of this year's Jean Rouch Award, is playing today at 3:40PM http://t.co/DBx4DFyG",FALSE,NA,18/11/2011 13:54,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://sites.google.com/site/yorufukurou/&quot; rel=&quot;nofollow&quot;&gt;YoruFukurou&lt;/a&gt;,SafaaMarafi,NA,kerim
1199,This is today's Chronicle of Higher Education Story on science at #aaa2011 http://t.co/NcNsZwnp,FALSE,NA,18/11/2011 13:53,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,jasonjackson2,NA,NA
1200,"Ethnopoetics is different from other &quot;ethno-s&quot; in anthropology (ethnobotany, etc.) in not focusing on already recognized lexicals. #aaa2011",FALSE,NA,18/11/2011 13:53,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,nickmizer,NA,NA
1201,Average age in this Hymes session be older than other sessions. Maybe us youngins aren't  getting enough ethnopoetics. #aaa2011,FALSE,NA,18/11/2011 13:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,nickmizer,NA,NA
1202,"Is it really true that 10,000 anthropologists have descended on downtown Montreal for #AAA2011?  Certainly feels like it.",FALSE,NA,18/11/2011 13:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,annambabel,NA,NA
1203,I must say this is a personal thrill to litter the #AAA2011 stream with details on human anatomy and evolution :D,FALSE,NA,18/11/2011 13:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1204,RT @johnhawks: DeSilva focusing on ankle sprains as a side effect of evolution of bipedal ankles. The set of our ankle joints emerged early #AAA2011 #scars,FALSE,NA,18/11/2011 13:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,tomroud,NA,johnhawks
1205,Torso is 180 deg out of sync with lower limbs during bipedal stride. This results in torsion on the lower spine with every step #AAA2011,FALSE,NA,18/11/2011 13:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1206,I knew it !! RT @JasonAntrosio: Jeremy DeSilva: Birds are bipedal and have a 230million-year evolutionary headstart on primates #AAA2011,FALSE,NA,18/11/2011 13:49,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,tomroud,NA,NA
1207,"Bruce Latimer: If there's ever been a part of the human body that definitively disproves intelligent design, it's the spine. #aaa2011",FALSE,NA,18/11/2011 13:46,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,JasonAntrosio,NA,NA
1208,#AAA2011 Julian Brash owned his talk! The Highline: public space in privatization. This is the direction Cleveland is going &amp; Needs to stop,FALSE,NA,18/11/2011 13:46,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,1Kgonzalez,NA,NA
1209,"Now Bruce Latimer discussing the evolution of the human spine, and bad consequences of bipedalism #AAA2011 #scars",FALSE,NA,18/11/2011 13:46,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1210,Navajo Poem by Rex Lee Jim under discussion (translation): The badger's / nose / stretched round / shitting / with shit / is full. #aaa2011,FALSE,NA,18/11/2011 13:45,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,nickmizer,NA,NA
1211,OH 35 has a nice bone spur evidence of a high ankle sparin in the distal tibia/fibula. #AAA2011 #scars,FALSE,NA,18/11/2011 13:43,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1212,"RT @kerim: At #AAA2011? Our film, Please Don't Beat Me, Sir!, winner of this year's Jean Rouch Award, is playing today at 3:40PM http://t.co/DBx4DFyG",FALSE,NA,18/11/2011 13:41,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://sites.google.com/site/yorufukurou/&quot; rel=&quot;nofollow&quot;&gt;YoruFukurou&lt;/a&gt;,jasonjackson2,NA,kerim
1213,Now DeSilva focusing on plantar fasciitis and heel spurs as consequences of strain to the foot's longitudinal arch. #AAA2011 #scars,FALSE,NA,18/11/2011 13:41,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1214,RT @nickmizer: It's a little Hymesian up in here at #aaa2011 this morning. Great turnout for an early session. Data-rich talks full of win.,FALSE,NA,18/11/2011 13:41,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,jasonjackson2,NA,nickmizer
1215,DeSilva focusing on ankle sprains as a side effect of evolution of bipedal ankles. The set of our ankle joints emerged early #AAA2011 #scars,FALSE,NA,18/11/2011 13:40,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1216,RT @JasonAntrosio: Jeremy DeSilva: Birds are bipedal and have a 230million-year evolutionary headstart on primates #AAA2011,FALSE,NA,18/11/2011 13:38,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,johnhawks,NA,JasonAntrosio
1217,"Now in &quot;Scars of Human Evolution&quot; session, organized by Rachel Caspari and Karen Rosenberg #AAA2011 #scars",FALSE,NA,18/11/2011 13:36,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1218,Jeremy DeSilva: Birds are bipedal and have a 230million-year evolutionary headstart on primates #AAA2011,FALSE,NA,18/11/2011 13:34,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,JasonAntrosio,NA,NA
